,tweet_text,tweetid,cluster_label,relevance,theme
71603,Congress and White House on lockdown at least one Capitol Police officer shot  local,714530723558916096,2062,1,18
80181,Lock Her Up Lock her Up,846536296285769729,2062,1,18
85385,Report Lackland Air Force Base locked down after reports of active shooter  news,718446023517995012,2062,1,18
92708,Report Shooting Near White House Triggers Lockdown  news,733747471696822272,2062,1,18
50322,SanJose Bay Area Activists Demand Equality Ahead of MLK Day,688921368130240513,2063,0,0
26654,Thousands peacefully march rally in Seattle to remember civilrights leader MLK Jr,821169993979166720,2063,0,0
72256,MLK Day and the ongoing fight for equality,821158921108852737,2063,0,0
13892,SanJose Oakland Activists March Protest for MLK Jr,688902335532105730,2063,0,0
27046,Bumgarner pitches hits as Giants win over Dodgers Pagan bodyslams fan,782098374430339072,2064,0,0
34415,ASU baseball clinches fourth straight weekend series  sports,729211442205892608,2064,0,0
56630,ASU baseball crushes Washington State to take series  sports,716784547417862144,2064,0,0
56020,DEMDebate Hillary Clinton is weak and ineffective  no strength no stamina Donald J Trump DemDebateMiami,707741826887892992,2065,1,0
69604,Hillary was seated for most of the debate She was very weak amp showing lack of stamina  TrumpWon,785318583647801344,2065,1,0
30358,politics Trump Clinton doesnt have stamina to be president,712036483075592193,2065,1,0
22938,Federal Prosecutors Recommend TwoYear Prison Sentence For Former LA County Sheriff Lee Baca,857349918205370368,2066,0,0
80598,2 LA Sheriffs Deputies Expected to be Sentenced for Beating of Mentally Ill Inmate,803228327456731137,2066,0,0
74754,TopNews Two Louisiana sheriff officials charged in federal court with jail assaults,707843954071379968,2066,0,0
51273,Two deputies face felony charges in alleged beating of suspect,730119611849416704,2066,0,0
27718,Congress sends health law repeal to Obama for first time  health,684902326885158912,2067,1,11
95346,Congress sends health law repeal to Obama for first time  politics,684884020954447872,2067,1,11
99616,GOPled Congress sends Obamacare repeal to president  politics,684876951434035200,2067,1,11
61764,politics Congress sends health care repeal bill to Obama,684913753301762049,2067,1,11
44325,Muhammad Ali and the Importance of Identity,739290818104721408,2068,0,0
58385,Muhammad Ali transcended all renowned athletes as a most recognized and influential man in the modern world era,821160074047582212,2068,0,0
22296,Muhammad Ali  the GOAT and legend,871116717367447554,2068,0,0
90607,Just two icons together  Malcolm X amp Muhammad Ali,868620446798761985,2068,0,0
55290,A truly great champion and a wonderful guy He will be missed by all RIPMuhammadAli,739163142157127680,2068,0,0
35182,Legends pay their respect to the great MuhammadAli,741637238543392768,2068,0,0
58068,Another amazing pic  RIPMuhammadAli,739255679987376128,2068,0,0
97876,Paying tribute to Muhammad Ali He was the greatest of all,739020667895439360,2068,0,0
906,LAPD releases video showing moments before fatal police shooting,783358906789613568,2069,0,0
5944,LAPD releases video showing suspect with gun before shooting  news,783387052008099841,2069,0,0
59796,DA Releases Videos in OfficerInvolved Shootings,860626236514631680,2069,0,0
38756,Steve Scalise aides shot at baseball practice in Virginia,874971797569110016,2070,0,0
69761,Top House GOP leader shot at congressional baseball practice suspect identified as Belleville man,875015534722658308,2070,1,11
11858,US lawmaker Scalise in critical condition after attack by gunman at baseball field,875180085116100608,2070,1,11
56376,Steve Scalise shot at baseball practice in Virginia Politicians react,875180095387967490,2070,1,11
78952,Aide House Majority Whip Steve Scalise shot at congressional baseball practice,874969263982948352,2070,1,11
68594,Lawmaker Steve Scalise injured in GOP baseball shooting suspect James T Hodgkinson dies after shootout,875026320475947009,2070,1,11
90038,Rep Scalise shot at congressional baseball practice in Virginia,875012597170540544,2070,1,11
30406,Rep Scalise critical after being shot at congressional baseball practice in Virginia suspect killed,875071227785867264,2070,1,11
34996,Texas Rep Williams says member of his congressional staff shot at baseball practice with Scalise,874982612682645505,2070,1,11
23923,Gunman Opens Fire on GOP Congressional Baseball Practice,875075926865981445,2070,1,11
92602,Showers and storms for Atlanta Thursday,860086145387986947,2071,0,0
80558,Tornado hits Georgia as rain hail pelts Southeast,849689406940360715,2071,0,0
93721,Here comes the rain again Severe storms moving into metro Atlanta,823241621936504833,2071,0,0
65042,Pulse Nightclub Shooters Widow Extradited To Orlando For Trial,849726913853706240,2072,0,0
16221,Orlando gunmans widow due in court for talks on transfer,821744849418354691,2072,0,0
24417,Orlando Shooters Widow Seeks Jail Release Pending Trial,826605352170975232,2072,0,0
61568,Another Houstonbound Southwest flight makes emergency landing,806688560657141760,2073,0,0
83001,Small airplane makes emergency landing in Fairfield,707961351080022016,2073,0,0
23929,Houstonbound Southwest flight diverted after pressure loss,806520753269182464,2073,0,0
60254,EgyptAir Flight Makes Emergency Landing,740505889015140352,2073,0,0
45950,Airport Fighter jet makes emergency landing near St Louis,693087441461362689,2073,0,0
15961,Southwest Airlines flight headed for Houston forced to make emergency landing,806370746775859200,2073,0,0
66613,JetBlue Flight From NY Makes Emergency Landing in Charleston,878277764738031616,2073,0,0
45442,TopNews Donald Trumps jet makes emergency landing in Tennessee,695086869176909825,2073,0,0
22186,Bird strike causes plane to make emergency landing  news,720956452232245248,2073,0,0
20739,American Airlines flight heading to Phoenix makes emergency landing in St Louis,829718049385279488,2073,0,0
93039,Small aircraft makes hard landing at Gillespie Field,809532051527442432,2073,0,0
78019,DeRay Mckesson Baltimore Mayor Campaign Videos BlackLivesMatter BLM,698267441260994560,2074,1,2
68616,I Am Running for Mayor of Baltimore,697688910357491712,2074,1,2
63172,Black Lives Matter activist Deray McKesson runs to be Baltimore mayor  CalOakland,709159827474407426,2074,1,2
2555,BlackLivesMatter activist  Mckesson announces hes running for mayor of Baltimore DerayForMayor,695229427773489152,2074,1,2
21600,Baltimore mayoral candidates clash as poll shows Dixon leading  Baltimore,689690901417832449,2075,0,0
20975,Baltimore mayoral candidates clash on police inequality issues at OSI forum  politics,702699259242491905,2075,0,0
94463,Baltimore mayoral candidates discuss issues at forum,781103201806192640,2075,0,0
13405,Breaking Baltimore mayoral candidates clash as poll shows Dixon leading,689688709373898752,2075,0,0
48260,Baltimore Opponent challenges City Council President,696823262752321536,2075,0,0
59074,Moms car stolen with baby inside  local SanDiego,697859527320862720,2076,0,0
59126,PD Carjacker arrested after targeting mom kids,824329607008681984,2076,0,0
17242,Woman Arrested After Allegedly Pulling Gun Taking Son From Father  news,693845984741167105,2076,0,0
97249,Woman sought after allegedly stealing exs car with toddler in back seat  Wisconsin,745564097186410496,2076,0,0
58798,Thief Steals Car With Kids Inside When Mom Stops at Wendys,804751112461029377,2076,0,0
62038,Police Independence mother child abducted by suspect following shooting,773310754686574592,2076,0,0
59365,Armed mom shot retrieving son held at gunpoint 1 arrested,778722930708537345,2076,0,0
87379,Irish government agrees to appeal EU Apple tax ruling  tech,771685213755748352,2077,0,0
61424,Divided Irish cabinet to meet on whether to fight EU on Apple tax  tech,771635207929630720,2077,0,0
83815,Irish cabinet delays decision on Apple tax appeal  tech,771049244631326720,2077,0,0
62698,EU court adviser backs Intel appeal against record EU fine  tech,789025179473092609,2077,0,0
46251,RIP to all the Men and Women who gave their lives for us to be able to be Free pjnet ProudAmerican,852173212976918529,2078,0,0
12187,RIP to all the Men and Women who gave their lives for us to be able to be Free,852155345510256640,2078,0,0
79207,These guys died for our freedom,731622021709344768,2078,0,0
47456,God bless our heroes who gave their lives away in the name of our country God bless their wives and children,768523334371815424,2078,0,0
6270,RIP to all the Men and Women who gave their lives for us to be able to be Free USA,852185795897294848,2078,0,0
63567,Tens of thousands without power as storm blows through NJ,702686817078767617,2079,0,0
58567,Storms leave some areas damaged many without electricity,857568626328694784,2079,0,0
26854,Thousands Without Power In South Jersey,841634787639070720,2079,0,0
73810,Trump to Beef Up Media Team as Political Pros Gain Influence  politics,736269622312243203,2080,1,14
11817,Poll Donald Trump makes big gains in Pennsylvania,780032407672008706,2080,1,14
85943,Trump beefing up team as he focuses on New York  politics,718328684411764736,2080,1,14
76210,New Orleans Saints promote FB Toben Opurum after RB Kendall Hunter goes to IR  news,683416878824357888,2081,0,0
3057,New Orleans Saints sign DT Nick Fairley NFL Network reports  sports,714446547757346816,2081,0,0
22096,NFL Draft 2017 Where LSU and Louisiana players were selected,858147945895669760,2081,0,0
16723,New Orleans Saints sign CFL linebacker Erik Harris report says  news,694693620054556672,2081,0,0
9172,NFL Draft 2016 Which players from Louisiana schools could be picked  sports,725762488378118144,2081,0,0
55375,TopNews Six people killed in random Michigan shootings suspect in custody,701316141092737025,2082,0,0
50874,Six dead after apparent murdersuicide in Chesapeake,692652030616170496,2082,0,0
57718,6 Killed In Michigan Parking Lot Shootings Suspect Arrested  news,701396756341215232,2082,0,0
65603,TopNews Charged with six murders Michigan Uber driver to get competency exam,705442390236991488,2082,0,0
88087,TopNews Six killed in Michigan shootings suspect was an Uber driver,701474807494250496,2082,0,0
5623,TopNews Uber driver suspected in Michigan shootings six dead,701723888795815937,2082,0,0
74422,Sixth person charged in triple homicide,846567168217169920,2082,0,0
85219,TopNews Michigan Uber driver faces six murder counts at arraignment,701841800240066561,2082,0,0
45632,3 dead 6 wounded in city shootings,820234385580584960,2082,0,0
21912,Six bodies found in parking lot in Mexicos Sinaloa state  world news,780153193237917696,2082,0,0
59539,NY Man Pickpocketing at Coachella Steals 100 Phones Cops,854032046112559104,2083,0,0
62805,100Pound Brass Menorah Stolen From San Francisco Park,813723920503345152,2083,0,0
5975,Masked thieves make off with 100k in purses at Fashion Valley Mall,842841029753688065,2083,0,0
76228,Thief swipes 900 worth of perfume from Sephora,812785447260815360,2083,0,0
36537,This whats Islam is about,764615535686475776,2084,0,0
22230,Thats the right way to deal with Muslims,711365266278641666,2084,0,0
83737,IslamIsTheProblem   Mohammad the messenger of Allah the perfect man said this,712275457912266752,2084,1,6
82867,The truth about Islam,700437817571282945,2084,0,0
92984,This is so true IslamIsTheProblem,734421148805406720,2084,0,0
70927,This is a good example of who the real Muslims are   muslims Islam,690292299289329664,2084,1,6
85376,2 dead after plane crash at Peter O Knight Airport  news,710874742161416194,2085,0,0
77809,2 dead in small plane crash at Lees Summit Municipal Airport,778392171267235841,2085,0,0
57517,2 dead after plane crash at airport in Florida  news,710884816464445440,2085,0,0
71472,local news Small plane crashes at Mesas Falcon Field 2 dead,732808568857067521,2085,0,0
13932,2 Dead After TwinEngine Plane Crashes In Tampa Bay Area,838468952045027328,2085,0,0
3875,Trump Name Removed From Manhattan Condo Complex,798936471671570432,2086,1,14
45742,Trump says hes stepping out of his business empire,803981954798522368,2086,1,14
70041,Trump name removed from Manhattan building,798953840708120576,2086,1,14
70044,Three Manhattan apartment buildings to ditch Trump name,798685330916462592,2086,1,14
11284,Brazen Bandit Robs Palo Alto Bank,866787336050413568,2087,0,0
2870,Suspects allegedly commit armed robbery at Santa Rosa hotel,722933767162036225,2087,0,0
7038,Gangrelated shooting suspects arrested in Santa Rosa,819638720550805505,2087,0,0
92546,WhenIWasYoung we have no,738045613858656256,2088,0,0
5477,When I was a little girl,738767478214512641,2088,0,0
87472,stop I am young WhenIWasYoung,738015036958867456,2088,0,0
32443,Why a shooting witness refused to talk to the media,875083191362695171,2089,0,0
25948,Charlotte police refuse to release video of deadly shooting  news,779062503640707072,2089,0,0
87442,TopNews Charlotte police videos released but question of gun still unanswered,779889238393270272,2089,0,0
25272,politics CNN projects 2 wins for Donald Trump 1 for Hillary Clinton,707398209010671616,2090,1,14
84875,CNN Poll of Polls Two points separate Clinton Trump  politics,737958612400644096,2090,1,14
55930,CNN projects 2 wins for Donald Trump 1 for Hillary Clinton  politics,707397538144333824,2090,1,14
46244,Poll Clinton leads Trump by double digits  politics,742854736156622848,2091,1,14
22089,politics At the starting gate Clinton leads Trump by doubledigits,727808101340979200,2091,1,14
82520,Decision 2016 Hillary Clinton double digit lead over Donald Trump,785531808171433984,2091,1,14
20783,politics Poll Clinton leads Trump by doubledigits,727858886502277124,2091,1,14
89707,Willie Rogers Tuskegee Airman dies at 101,800748954799456256,2092,0,0
62633,Oldest Olympic champion Sandor Tarics Berlin veteran dies at 102  sports,734129352061788161,2092,0,0
26064,Willie Rogers who was the oldest surviving member of the original Tuskegee Airmen has died at 101 Rest in Peace hero,813511493073432576,2092,0,0
